"Time","Goodput","Average Delay","# of consumers"
2022-11-15 19:02:07,17.835 Gb/s,78.858 ms,
2022-11-15 19:02:08,21.184 Gb/s,78.750 ms,
2022-11-15 19:02:09,20.311 Gb/s,78.633 ms,
2022-11-15 19:02:10,15.586 Gb/s,78.853 ms,8
2022-11-15 19:02:11,20.258 Gb/s,78.881 ms,
2022-11-15 19:02:12,19.252 Gb/s,78.727 ms,
2022-11-15 19:02:13,16.565 Gb/s,78.473 ms,
2022-11-15 19:02:14,17.758 Gb/s,78.826 ms,
2022-11-15 19:02:15,20.877 Gb/s,78.836 ms,
2022-11-15 19:02:16,18.307 Gb/s,78.680 ms,
2022-11-15 19:02:17,14.975 Gb/s,78.276 ms,
2022-11-15 19:02:18,15.735 Gb/s,78.600 ms,
2022-11-15 19:02:19,21.423 Gb/s,78.660 ms,
2022-11-15 19:02:20,18.267 Gb/s,78.644 ms,8
2022-11-15 19:02:21,17.061 Gb/s,78.440 ms,
2022-11-15 19:02:22,17.645 Gb/s,78.608 ms,
2022-11-15 19:02:23,21.623 Gb/s,78.673 ms,
2022-11-15 19:02:24,18.537 Gb/s,78.542 ms,
2022-11-15 19:02:25,14.238 Gb/s,78.604 ms,
2022-11-15 19:02:26,18.486 Gb/s,78.770 ms,
2022-11-15 19:02:27,20.404 Gb/s,78.666 ms,
2022-11-15 19:02:28,20.212 Gb/s,78.510 ms,
2022-11-15 19:02:29,18.106 Gb/s,78.471 ms,
2022-11-15 19:02:30,16.965 Gb/s,78.674 ms,8
2022-11-15 19:02:31,21.147 Gb/s,78.560 ms,
2022-11-15 19:02:32,15.392 Gb/s,78.630 ms,
2022-11-15 19:02:33,13.447 Gb/s,78.663 ms,
2022-11-15 19:02:34,15.330 Gb/s,78.521 ms,
2022-11-15 19:02:35,18.096 Gb/s,78.633 ms,
2022-11-15 19:02:36,22.966 Gb/s,78.670 ms,
2022-11-15 19:02:37,17.802 Gb/s,78.693 ms,
2022-11-15 19:02:38,18.860 Gb/s,78.508 ms,
2022-11-15 19:02:39,17.983 Gb/s,78.650 ms,
2022-11-15 19:02:40,16.410 Gb/s,78.695 ms,8
2022-11-15 19:02:41,20.568 Gb/s,78.729 ms,
2022-11-15 19:02:42,19.407 Gb/s,78.547 ms,
2022-11-15 19:02:43,17.545 Gb/s,78.554 ms,
2022-11-15 19:02:44,16.725 Gb/s,78.878 ms,
2022-11-15 19:02:45,20.748 Gb/s,78.556 ms,
2022-11-15 19:02:46,21.087 Gb/s,78.414 ms,
2022-11-15 19:02:47,12.051 Gb/s,78.574 ms,
2022-11-15 19:02:48,18.038 Gb/s,78.771 ms,
2022-11-15 19:02:49,21.202 Gb/s,78.544 ms,
2022-11-15 19:02:50,17.871 Gb/s,78.450 ms,8
2022-11-15 19:02:51,11.803 Gb/s,78.834 ms,
2022-11-15 19:02:52,18.670 Gb/s,78.720 ms,
2022-11-15 19:02:53,22.425 Gb/s,78.626 ms,
2022-11-15 19:02:54,18.214 Gb/s,78.473 ms,
2022-11-15 19:02:55,15.243 Gb/s,78.662 ms,
2022-11-15 19:02:56,19.412 Gb/s,78.659 ms,
2022-11-15 19:02:57,20.149 Gb/s,78.639 ms,
2022-11-15 19:02:58,15.821 Gb/s,78.483 ms,
2022-11-15 19:02:59,17.994 Gb/s,78.556 ms,
2022-11-15 19:03:00,18.962 Gb/s,78.671 ms,8
2022-11-15 19:03:01,21.309 Gb/s,78.527 ms,
2022-11-15 19:03:02,12.324 Gb/s,78.761 ms,
2022-11-15 19:03:03,19.120 Gb/s,78.422 ms,
2022-11-15 19:03:04,20.974 Gb/s,78.702 ms,
2022-11-15 19:03:05,19.875 Gb/s,78.650 ms,
2022-11-15 19:03:06,14.531 Gb/s,78.664 ms,
2022-11-15 19:03:07,16.170 Gb/s,78.481 ms,
2022-11-15 19:03:08,20.686 Gb/s,78.515 ms,
2022-11-15 19:03:09,17.176 Gb/s,78.633 ms,
2022-11-15 19:03:10,14.757 Gb/s,78.557 ms,8
2022-11-15 19:03:11,19.208 Gb/s,78.643 ms,
2022-11-15 19:03:12,19.447 Gb/s,78.562 ms,
2022-11-15 19:03:13,15.758 Gb/s,78.773 ms,
2022-11-15 19:03:14,14.172 Gb/s,78.674 ms,
2022-11-15 19:03:15,17.098 Gb/s,78.585 ms,
2022-11-15 19:03:16,21.131 Gb/s,78.470 ms,
2022-11-15 19:03:17,17.533 Gb/s,78.639 ms,
2022-11-15 19:03:18,13.302 Gb/s,78.872 ms,
2022-11-15 19:03:19,19.823 Gb/s,78.522 ms,
2022-11-15 19:03:20,22.100 Gb/s,78.515 ms,8
2022-11-15 19:03:21,15.895 Gb/s,78.745 ms,
2022-11-15 19:03:22,15.403 Gb/s,78.792 ms,
2022-11-15 19:03:23,18.550 Gb/s,78.588 ms,
2022-11-15 19:03:24,20.576 Gb/s,78.529 ms,
2022-11-15 19:03:25,14.727 Gb/s,78.602 ms,
2022-11-15 19:03:26,19.301 Gb/s,78.806 ms,
2022-11-15 19:03:27,20.897 Gb/s,78.566 ms,
2022-11-15 19:03:28,17.163 Gb/s,78.486 ms,
2022-11-15 19:03:29,15.320 Gb/s,78.699 ms,
2022-11-15 19:03:30,18.575 Gb/s,78.829 ms,8
2022-11-15 19:03:31,20.627 Gb/s,78.640 ms,
2022-11-15 19:03:32,16.798 Gb/s,78.389 ms,
2022-11-15 19:03:33,16.931 Gb/s,78.696 ms,
2022-11-15 19:03:34,19.348 Gb/s,78.721 ms,
2022-11-15 19:03:35,20.085 Gb/s,78.579 ms,
2022-11-15 19:03:36,14.530 Gb/s,78.581 ms,
2022-11-15 19:03:37,18.039 Gb/s,78.578 ms,
2022-11-15 19:03:38,18.526 Gb/s,78.690 ms,
2022-11-15 19:03:39,18.451 Gb/s,78.608 ms,
2022-11-15 19:03:40,13.721 Gb/s,78.642 ms,8
2022-11-15 19:03:41,18.520 Gb/s,78.615 ms,
2022-11-15 19:03:42,20.047 Gb/s,78.640 ms,
2022-11-15 19:03:43,15.550 Gb/s,78.633 ms,
2022-11-15 19:03:44,15.345 Gb/s,78.416 ms,
2022-11-15 19:03:45,20.095 Gb/s,78.673 ms,
2022-11-15 19:03:46,19.843 Gb/s,78.683 ms,
2022-11-15 19:03:47,15.747 Gb/s,78.635 ms,
2022-11-15 19:03:48,17.754 Gb/s,78.488 ms,
2022-11-15 19:03:49,21.353 Gb/s,78.681 ms,
2022-11-15 19:03:50,21.262 Gb/s,78.641 ms,8
2022-11-15 19:03:51,13.017 Gb/s,78.645 ms,
2022-11-15 19:03:52,17.183 Gb/s,78.400 ms,
2022-11-15 19:03:53,22.339 Gb/s,78.608 ms,
2022-11-15 19:03:54,18.499 Gb/s,78.706 ms,
2022-11-15 19:03:55,15.301 Gb/s,78.629 ms,
2022-11-15 19:03:56,18.012 Gb/s,78.396 ms,
2022-11-15 19:03:57,20.825 Gb/s,78.577 ms,
2022-11-15 19:03:58,16.863 Gb/s,78.870 ms,
2022-11-15 19:03:59,19.971 Gb/s,78.567 ms,
2022-11-15 19:04:00,16.432 Gb/s,78.380 ms,8
2022-11-15 19:04:01,19.798 Gb/s,78.741 ms,
2022-11-15 19:04:02,16.604 Gb/s,78.811 ms,
2022-11-15 19:04:03,17.995 Gb/s,78.468 ms,
2022-11-15 19:04:04,20.373 Gb/s,78.447 ms,
2022-11-15 19:04:05,17.662 Gb/s,78.861 ms,
2022-11-15 19:04:06,16.695 Gb/s,78.691 ms,
2022-11-15 19:04:07,18.396 Gb/s,78.565 ms,
2022-11-15 19:04:08,18.239 Gb/s,78.484 ms,
2022-11-15 19:04:09,18.938 Gb/s,78.668 ms,
2022-11-15 19:04:10,17.385 Gb/s,78.446 ms,8
2022-11-15 19:04:11,19.746 Gb/s,78.598 ms,
2022-11-15 19:04:12,16.554 Gb/s,78.640 ms,
2022-11-15 19:04:13,17.509 Gb/s,78.625 ms,
2022-11-15 19:04:14,18.054 Gb/s,78.631 ms,
2022-11-15 19:04:15,13.908 Gb/s,78.441 ms,
2022-11-15 19:04:16,12.930 Gb/s,78.515 ms,
2022-11-15 19:04:17,19.424 Gb/s,78.608 ms,
2022-11-15 19:04:18,20.007 Gb/s,78.601 ms,
2022-11-15 19:04:19,19.050 Gb/s,78.599 ms,
2022-11-15 19:04:20,15.727 Gb/s,78.533 ms,8
2022-11-15 19:04:21,18.022 Gb/s,78.588 ms,
2022-11-15 19:04:22,20.280 Gb/s,78.677 ms,
2022-11-15 19:04:23,18.004 Gb/s,78.469 ms,
2022-11-15 19:04:24,17.522 Gb/s,78.602 ms,
2022-11-15 19:04:25,19.038 Gb/s,78.587 ms,
2022-11-15 19:04:26,22.192 Gb/s,78.669 ms,
2022-11-15 19:04:27,16.188 Gb/s,78.638 ms,
2022-11-15 19:04:28,18.556 Gb/s,78.536 ms,
2022-11-15 19:04:29,19.641 Gb/s,78.641 ms,
2022-11-15 19:04:30,16.464 Gb/s,78.700 ms,8
2022-11-15 19:04:31,14.849 Gb/s,78.515 ms,
2022-11-15 19:04:32,19.580 Gb/s,78.598 ms,
2022-11-15 19:04:33,21.448 Gb/s,78.600 ms,
2022-11-15 19:04:34,14.824 Gb/s,78.784 ms,
2022-11-15 19:04:35,17.368 Gb/s,78.739 ms,
2022-11-15 19:04:36,20.597 Gb/s,78.582 ms,
2022-11-15 19:04:37,20.671 Gb/s,78.601 ms,
2022-11-15 19:04:38,16.063 Gb/s,78.674 ms,
2022-11-15 19:04:39,16.089 Gb/s,78.684 ms,
2022-11-15 19:04:40,20.314 Gb/s,78.726 ms,8
2022-11-15 19:04:41,19.436 Gb/s,78.586 ms,
2022-11-15 19:04:42,13.554 Gb/s,78.587 ms,
2022-11-15 19:04:43,16.942 Gb/s,78.417 ms,
2022-11-15 19:04:44,21.595 Gb/s,78.644 ms,
2022-11-15 19:04:45,19.415 Gb/s,78.702 ms,
2022-11-15 19:04:46,15.477 Gb/s,78.594 ms,
2022-11-15 19:04:47,17.550 Gb/s,78.446 ms,
2022-11-15 19:04:48,20.231 Gb/s,78.636 ms,
2022-11-15 19:04:49,18.595 Gb/s,78.794 ms,
2022-11-15 19:04:50,15.617 Gb/s,78.444 ms,8
2022-11-15 19:04:51,17.455 Gb/s,78.451 ms,
2022-11-15 19:04:52,21.074 Gb/s,78.618 ms,
2022-11-15 19:04:53,17.387 Gb/s,78.859 ms,
2022-11-15 19:04:54,15.796 Gb/s,78.557 ms,
2022-11-15 19:04:55,18.475 Gb/s,78.554 ms,
2022-11-15 19:04:56,19.056 Gb/s,78.694 ms,
2022-11-15 19:04:57,18.159 Gb/s,78.763 ms,
2022-11-15 19:04:58,17.830 Gb/s,78.530 ms,
2022-11-15 19:04:59,19.078 Gb/s,78.622 ms,
2022-11-15 19:05:00,17.922 Gb/s,78.780 ms,8
2022-11-15 19:05:01,19.003 Gb/s,78.439 ms,
2022-11-15 19:05:02,19.667 Gb/s,78.541 ms,
2022-11-15 19:05:03,16.544 Gb/s,78.624 ms,
2022-11-15 19:05:04,18.436 Gb/s,78.708 ms,
2022-11-15 19:05:05,18.364 Gb/s,78.528 ms,
2022-11-15 19:05:06,20.832 Gb/s,78.623 ms,
2022-11-15 19:05:07,17.125 Gb/s,78.579 ms,
2022-11-15 19:05:08,15.528 Gb/s,78.700 ms,
2022-11-15 19:05:09,19.140 Gb/s,78.668 ms,
2022-11-15 19:05:10,19.706 Gb/s,78.640 ms,8
2022-11-15 19:05:11,16.590 Gb/s,78.665 ms,
2022-11-15 19:05:12,16.970 Gb/s,78.532 ms,
2022-11-15 19:05:13,19.128 Gb/s,78.608 ms,
2022-11-15 19:05:14,18.109 Gb/s,78.599 ms,
2022-11-15 19:05:15,17.508 Gb/s,78.686 ms,
2022-11-15 19:05:16,17.918 Gb/s,78.570 ms,
2022-11-15 19:05:17,20.472 Gb/s,78.607 ms,
2022-11-15 19:05:18,19.501 Gb/s,78.522 ms,
2022-11-15 19:05:19,16.211 Gb/s,78.643 ms,
2022-11-15 19:05:20,17.841 Gb/s,78.506 ms,8
2022-11-15 19:05:21,20.733 Gb/s,78.612 ms,
2022-11-15 19:05:22,18.387 Gb/s,78.839 ms,
2022-11-15 19:05:23,16.072 Gb/s,78.362 ms,
2022-11-15 19:05:24,20.510 Gb/s,78.590 ms,
2022-11-15 19:05:25,20.606 Gb/s,78.629 ms,
2022-11-15 19:05:26,17.037 Gb/s,78.778 ms,
2022-11-15 19:05:27,16.007 Gb/s,78.301 ms,
2022-11-15 19:05:28,18.375 Gb/s,78.547 ms,
2022-11-15 19:05:29,19.798 Gb/s,78.771 ms,
2022-11-15 19:05:30,17.372 Gb/s,78.705 ms,8
2022-11-15 19:05:31,17.859 Gb/s,78.469 ms,
2022-11-15 19:05:32,20.153 Gb/s,78.574 ms,
2022-11-15 19:05:33,17.726 Gb/s,78.749 ms,
2022-11-15 19:05:34,18.942 Gb/s,78.608 ms,
2022-11-15 19:05:35,16.394 Gb/s,78.442 ms,
2022-11-15 19:05:36,19.426 Gb/s,78.594 ms,
2022-11-15 19:05:37,19.158 Gb/s,78.716 ms,
2022-11-15 19:05:38,16.432 Gb/s,78.603 ms,
2022-11-15 19:05:39,18.532 Gb/s,78.503 ms,
2022-11-15 19:05:40,18.666 Gb/s,78.617 ms,8
2022-11-15 19:05:41,19.113 Gb/s,78.827 ms,
2022-11-15 19:05:42,18.396 Gb/s,78.681 ms,
2022-11-15 19:05:43,15.707 Gb/s,78.532 ms,
2022-11-15 19:05:44,18.057 Gb/s,78.805 ms,
2022-11-15 19:05:45,18.583 Gb/s,78.604 ms,
2022-11-15 19:05:46,18.580 Gb/s,78.433 ms,
2022-11-15 19:05:47,16.399 Gb/s,78.593 ms,
2022-11-15 19:05:48,20.359 Gb/s,78.714 ms,
2022-11-15 19:05:49,20.026 Gb/s,78.766 ms,
2022-11-15 19:05:50,12.607 Gb/s,78.228 ms,8
2022-11-15 19:05:51,17.041 Gb/s,78.677 ms,
2022-11-15 19:05:52,19.602 Gb/s,78.671 ms,
2022-11-15 19:05:53,22.233 Gb/s,78.671 ms,
2022-11-15 19:05:54,17.180 Gb/s,78.508 ms,
2022-11-15 19:05:55,18.671 Gb/s,78.755 ms,
2022-11-15 19:05:56,18.817 Gb/s,78.752 ms,
2022-11-15 19:05:57,17.863 Gb/s,78.440 ms,
2022-11-15 19:05:58,16.993 Gb/s,78.549 ms,
2022-11-15 19:05:59,14.257 Gb/s,78.712 ms,
2022-11-15 19:06:00,,,8
2022-11-15 19:06:02,0.000 Gb/s,78.698 ms,
2022-11-15 19:06:03,0.000 Gb/s,78.919 ms,
2022-11-15 19:06:04,0.000 Gb/s,78.302 ms,
2022-11-15 19:06:05,0.000 Gb/s,78.000 ms,
2022-11-15 19:07:20,,,1
2022-11-15 19:07:24,1.069 Gb/s,5.302 ms,
2022-11-15 19:07:25,3.646 Gb/s,7.660 ms,
2022-11-15 19:07:26,2.770 Gb/s,8.202 ms,
2022-11-15 19:07:27,506.816 Mb/s,9.000 ms,
2022-11-15 19:07:28,118.336 Mb/s,9.000 ms,
2022-11-15 19:07:29,136.512 Mb/s,9.000 ms,
2022-11-15 19:07:30,67.328 Mb/s,9.000 ms,2
2022-11-15 19:07:38,4.913 Gb/s,4.697 ms,
2022-11-15 19:07:39,3.476 Gb/s,6.767 ms,
2022-11-15 19:07:40,,,1
2022-11-15 19:07:41,1.826 Gb/s,3.639 ms,
2022-11-15 19:07:42,4.853 Gb/s,4.073 ms,
2022-11-15 19:07:43,1.710 Gb/s,5.069 ms,
2022-11-15 19:07:50,,,1
2022-11-15 19:07:51,5.104 Gb/s,4.621 ms,
2022-11-15 19:07:52,3.285 Gb/s,6.335 ms,
2022-11-15 19:08:10,,,2
2022-11-15 19:08:15,827.712 Mb/s,2.408 ms,
2022-11-15 19:08:16,5.575 Gb/s,3.243 ms,
2022-11-15 19:08:17,1.986 Gb/s,5.492 ms,
2022-11-15 19:08:19,3.014 Gb/s,3.989 ms,
2022-11-15 19:08:20,5.192 Gb/s,4.373 ms,1
2022-11-15 19:08:21,182.720 Mb/s,4.000 ms,
2022-11-15 20:26:40,,,18
2022-11-15 20:26:41,3.157 Gb/s,9.011 ms,
2022-11-15 20:26:42,12.530 Gb/s,7.091 ms,
2022-11-15 20:26:43,17.801 Gb/s,5.042 ms,
2022-11-15 20:26:44,19.213 Gb/s,4.302 ms,
2022-11-15 20:26:45,18.103 Gb/s,4.052 ms,
2022-11-15 20:26:46,20.072 Gb/s,3.719 ms,
2022-11-15 20:26:47,18.709 Gb/s,3.616 ms,
2022-11-15 20:26:48,25.933 Gb/s,3.348 ms,
2022-11-15 20:26:49,33.267 Gb/s,3.104 ms,
2022-11-15 20:26:50,60.486 Gb/s,2.727 ms,18
2022-11-15 20:26:51,62.187 Gb/s,2.680 ms,
2022-11-15 20:26:52,72.993 Gb/s,2.851 ms,
2022-11-15 20:26:53,73.625 Gb/s,3.131 ms,
2022-11-15 20:26:54,75.995 Gb/s,3.296 ms,
2022-11-15 20:26:55,73.529 Gb/s,3.621 ms,
2022-11-15 20:26:56,75.427 Gb/s,3.799 ms,
2022-11-15 20:26:57,75.239 Gb/s,4.092 ms,
2022-11-15 20:26:58,72.477 Gb/s,4.137 ms,
2022-11-15 20:26:59,75.790 Gb/s,4.265 ms,
2022-11-15 20:27:00,76.706 Gb/s,4.494 ms,18
2022-11-15 20:27:01,70.488 Gb/s,4.666 ms,
2022-11-15 20:27:02,73.231 Gb/s,4.655 ms,
2022-11-15 20:27:03,72.579 Gb/s,4.855 ms,
2022-11-15 20:27:04,74.988 Gb/s,5.433 ms,
2022-11-15 20:27:05,76.080 Gb/s,5.117 ms,
2022-11-15 20:27:06,71.641 Gb/s,5.237 ms,
2022-11-15 20:27:07,73.587 Gb/s,5.145 ms,
2022-11-15 20:27:08,72.671 Gb/s,5.069 ms,
2022-11-15 20:27:09,73.071 Gb/s,5.371 ms,
2022-11-15 20:27:10,69.909 Gb/s,4.897 ms,18
2022-11-15 20:27:11,76.497 Gb/s,5.856 ms,
2022-11-15 20:27:12,78.531 Gb/s,5.398 ms,
2022-11-15 20:27:13,73.857 Gb/s,5.670 ms,
2022-11-15 20:27:14,77.391 Gb/s,6.113 ms,
2022-11-15 20:27:15,76.367 Gb/s,6.184 ms,
2022-11-15 20:27:16,75.153 Gb/s,6.233 ms,
2022-11-15 20:27:17,75.545 Gb/s,5.902 ms,
2022-11-15 20:27:18,74.044 Gb/s,5.738 ms,
2022-11-15 20:27:19,77.752 Gb/s,6.076 ms,
2022-11-15 20:27:20,76.106 Gb/s,5.919 ms,18
2022-11-15 20:27:21,75.659 Gb/s,6.045 ms,
2022-11-15 20:27:22,79.561 Gb/s,5.976 ms,
2022-11-15 20:27:23,75.774 Gb/s,6.165 ms,
2022-11-15 20:27:24,78.436 Gb/s,5.872 ms,
2022-11-15 20:27:25,74.348 Gb/s,6.015 ms,
2022-11-15 20:27:26,72.914 Gb/s,6.107 ms,
2022-11-15 20:27:27,75.487 Gb/s,6.288 ms,
2022-11-15 20:27:28,72.614 Gb/s,6.351 ms,
2022-11-15 20:27:29,75.591 Gb/s,5.865 ms,
2022-11-15 20:27:30,71.590 Gb/s,6.059 ms,18
2022-11-15 20:27:31,72.301 Gb/s,5.816 ms,
2022-11-15 20:27:32,76.150 Gb/s,6.085 ms,
2022-11-15 20:27:33,72.835 Gb/s,5.827 ms,
2022-11-15 20:27:34,74.044 Gb/s,5.865 ms,
2022-11-15 20:27:35,76.024 Gb/s,6.082 ms,
2022-11-15 20:27:36,72.455 Gb/s,6.193 ms,
2022-11-15 20:27:37,74.815 Gb/s,6.090 ms,
2022-11-15 20:27:38,70.091 Gb/s,6.059 ms,
2022-11-15 20:27:39,73.378 Gb/s,6.096 ms,
2022-11-15 20:27:40,72.768 Gb/s,6.423 ms,18
2022-11-15 20:27:41,73.968 Gb/s,6.048 ms,
2022-11-15 20:27:42,72.297 Gb/s,5.868 ms,
2022-11-15 20:27:43,70.702 Gb/s,6.241 ms,
2022-11-15 20:27:44,78.071 Gb/s,6.064 ms,
2022-11-15 20:27:45,72.546 Gb/s,5.883 ms,
2022-11-15 20:27:46,78.840 Gb/s,5.894 ms,
2022-11-15 20:27:47,70.012 Gb/s,6.156 ms,
2022-11-15 20:27:48,72.330 Gb/s,6.369 ms,
2022-11-15 20:27:49,74.156 Gb/s,6.076 ms,
2022-11-15 20:27:50,69.275 Gb/s,6.391 ms,18
2022-11-15 20:27:51,75.156 Gb/s,5.990 ms,
2022-11-15 20:27:52,75.340 Gb/s,5.902 ms,
2022-11-15 20:27:53,75.665 Gb/s,6.098 ms,
2022-11-15 20:27:54,74.334 Gb/s,6.224 ms,
2022-11-15 20:27:55,72.957 Gb/s,6.116 ms,
2022-11-15 20:27:56,76.501 Gb/s,6.584 ms,
2022-11-15 20:27:57,77.280 Gb/s,6.375 ms,
2022-11-15 20:27:58,76.368 Gb/s,6.287 ms,
2022-11-15 20:27:59,76.062 Gb/s,6.144 ms,
2022-11-15 20:28:00,74.960 Gb/s,6.198 ms,18
2022-11-15 20:28:01,72.514 Gb/s,5.869 ms,
2022-11-15 20:28:02,74.226 Gb/s,5.826 ms,
2022-11-15 20:28:03,72.166 Gb/s,5.840 ms,
2022-11-15 20:28:04,75.247 Gb/s,6.461 ms,
2022-11-15 20:28:05,74.525 Gb/s,6.205 ms,
2022-11-15 20:28:06,75.533 Gb/s,6.385 ms,
2022-11-15 20:28:07,74.209 Gb/s,6.448 ms,
2022-11-15 20:28:08,75.629 Gb/s,5.958 ms,
2022-11-15 20:28:09,74.578 Gb/s,6.363 ms,
2022-11-15 20:28:10,79.627 Gb/s,6.335 ms,18
2022-11-15 20:28:11,77.783 Gb/s,5.856 ms,
2022-11-15 20:28:12,75.726 Gb/s,6.099 ms,
2022-11-15 20:28:13,75.087 Gb/s,6.100 ms,
2022-11-15 20:28:14,75.375 Gb/s,6.077 ms,
2022-11-15 20:28:15,73.869 Gb/s,6.802 ms,
2022-11-15 20:28:16,76.646 Gb/s,6.237 ms,
2022-11-15 20:28:17,75.249 Gb/s,6.520 ms,
2022-11-15 20:28:18,76.588 Gb/s,6.425 ms,
2022-11-15 20:28:19,74.404 Gb/s,6.711 ms,
2022-11-15 20:28:20,74.735 Gb/s,6.360 ms,18
2022-11-15 20:28:21,74.039 Gb/s,6.050 ms,
2022-11-15 20:28:22,74.314 Gb/s,6.254 ms,
2022-11-15 20:28:23,77.455 Gb/s,6.548 ms,
2022-11-15 20:28:24,74.612 Gb/s,6.422 ms,
2022-11-15 20:28:25,72.734 Gb/s,6.656 ms,
2022-11-15 20:28:26,77.770 Gb/s,6.403 ms,
2022-11-15 20:28:27,74.463 Gb/s,6.346 ms,
2022-11-15 20:28:28,78.053 Gb/s,6.334 ms,
2022-11-15 20:28:29,73.346 Gb/s,6.441 ms,
2022-11-15 20:28:30,78.531 Gb/s,6.589 ms,18
2022-11-15 20:28:31,77.310 Gb/s,6.454 ms,
2022-11-15 20:28:32,76.518 Gb/s,6.522 ms,
2022-11-15 20:28:33,73.121 Gb/s,6.086 ms,
2022-11-15 20:28:34,73.317 Gb/s,6.669 ms,
2022-11-15 20:28:35,78.126 Gb/s,6.363 ms,
2022-11-15 20:28:36,77.076 Gb/s,6.372 ms,
2022-11-15 20:28:37,76.479 Gb/s,6.470 ms,
2022-11-15 20:28:38,70.910 Gb/s,6.466 ms,
2022-11-15 20:28:39,75.253 Gb/s,6.864 ms,
2022-11-15 20:28:40,73.325 Gb/s,5.880 ms,18
2022-11-15 20:28:41,76.082 Gb/s,6.432 ms,
2022-11-15 20:28:42,76.844 Gb/s,6.279 ms,
2022-11-15 20:28:43,71.931 Gb/s,6.708 ms,
2022-11-15 20:28:44,73.334 Gb/s,6.452 ms,
2022-11-15 20:28:45,73.572 Gb/s,6.698 ms,
2022-11-15 20:28:46,73.873 Gb/s,6.517 ms,
2022-11-15 20:28:47,75.003 Gb/s,6.325 ms,
2022-11-15 20:28:48,76.995 Gb/s,6.591 ms,
2022-11-15 20:28:49,71.510 Gb/s,6.185 ms,
2022-11-15 20:28:50,74.804 Gb/s,6.382 ms,18
2022-11-15 20:28:51,74.779 Gb/s,6.141 ms,
2022-11-15 20:28:52,79.775 Gb/s,6.350 ms,
2022-11-15 20:28:53,74.010 Gb/s,6.506 ms,
2022-11-15 20:28:54,74.420 Gb/s,6.485 ms,
2022-11-15 20:28:55,75.030 Gb/s,6.083 ms,
2022-11-15 20:28:56,73.377 Gb/s,6.964 ms,
2022-11-15 20:28:57,74.929 Gb/s,6.305 ms,
2022-11-15 20:28:58,73.130 Gb/s,6.315 ms,
2022-11-15 20:28:59,77.670 Gb/s,6.241 ms,
2022-11-15 20:29:00,77.155 Gb/s,5.965 ms,18
2022-11-15 20:29:01,75.739 Gb/s,6.151 ms,
2022-11-15 20:29:02,76.633 Gb/s,5.951 ms,
2022-11-15 20:29:03,75.635 Gb/s,6.371 ms,
2022-11-15 20:29:04,73.179 Gb/s,6.464 ms,
2022-11-15 20:29:05,75.384 Gb/s,6.494 ms,
2022-11-15 20:29:06,73.607 Gb/s,6.113 ms,
2022-11-15 20:29:07,74.761 Gb/s,5.940 ms,
2022-11-15 20:29:08,74.219 Gb/s,6.130 ms,
2022-11-15 20:29:09,74.685 Gb/s,6.788 ms,
2022-11-15 20:29:10,79.063 Gb/s,6.596 ms,18
2022-11-15 20:29:11,72.357 Gb/s,5.935 ms,
2022-11-15 20:29:12,74.093 Gb/s,6.556 ms,
2022-11-15 20:29:13,75.993 Gb/s,6.318 ms,
2022-11-15 20:29:14,72.947 Gb/s,5.860 ms,
2022-11-15 20:29:15,76.271 Gb/s,6.089 ms,
2022-11-15 20:29:16,74.251 Gb/s,6.516 ms,
2022-11-15 20:29:17,75.456 Gb/s,6.591 ms,
2022-11-15 20:29:18,75.369 Gb/s,6.703 ms,
2022-11-15 20:29:19,72.945 Gb/s,6.176 ms,
2022-11-15 20:29:20,74.587 Gb/s,6.397 ms,18
2022-11-15 20:29:21,80.143 Gb/s,6.248 ms,
2022-11-15 20:29:22,74.548 Gb/s,6.090 ms,
2022-11-15 20:29:23,73.913 Gb/s,6.156 ms,
2022-11-15 20:29:24,75.953 Gb/s,6.416 ms,
2022-11-15 20:29:25,71.722 Gb/s,6.010 ms,
2022-11-15 20:29:26,77.307 Gb/s,6.311 ms,
2022-11-15 20:29:27,73.436 Gb/s,6.486 ms,
2022-11-15 20:29:28,78.685 Gb/s,6.163 ms,
2022-11-15 20:29:29,80.218 Gb/s,6.368 ms,
2022-11-15 20:29:30,77.885 Gb/s,6.583 ms,30
2022-11-15 20:29:31,78.357 Gb/s,6.369 ms,
2022-11-15 20:29:32,75.846 Gb/s,6.481 ms,
2022-11-15 20:29:33,73.578 Gb/s,7.926 ms,
2022-11-15 20:29:34,91.866 Gb/s,13.695 ms,
2022-11-15 20:29:35,97.736 Gb/s,11.758 ms,
2022-11-15 20:29:36,94.089 Gb/s,10.949 ms,
2022-11-15 20:29:37,96.824 Gb/s,9.777 ms,
2022-11-15 20:29:38,92.843 Gb/s,9.431 ms,
2022-11-15 20:29:39,97.118 Gb/s,9.372 ms,
2022-11-15 20:29:40,95.342 Gb/s,9.429 ms,30
2022-11-15 20:29:41,91.690 Gb/s,8.997 ms,
2022-11-15 20:29:42,95.817 Gb/s,8.714 ms,
2022-11-15 20:29:43,95.086 Gb/s,9.411 ms,
2022-11-15 20:29:44,97.681 Gb/s,8.923 ms,
2022-11-15 20:29:45,92.857 Gb/s,8.735 ms,
2022-11-15 20:29:46,93.233 Gb/s,9.137 ms,
2022-11-15 20:29:47,97.700 Gb/s,9.089 ms,
2022-11-15 20:29:48,90.466 Gb/s,9.403 ms,
2022-11-15 20:29:49,95.863 Gb/s,8.816 ms,
